"recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend"
9,"1) $0 - $100",68.34,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
11,"1) $0 - $100",71.6,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"3) $200 - $350",226.84,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
3,"4) $350 - $500",362,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
4,"4) $350 - $500",466.94,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
6,"2) $100 - $200",143.2,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
3,"1) $0 - $100",85.54,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
6,"3) $200 - $350",202.32,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
1,"4) $350 - $500",495.86,1,0,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
6,"5) $500 - $750",566.16,0,1,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
8,"1) $0 - $100",36.03,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",57.36,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"3) $200 - $350",267.22,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
9,"4) $350 - $500",417.53,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",158.26,0,1,"Surburban",0,"Phone","Womens E-Mail",1,0,0
3,"1) $0 - $100",69.87,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"3) $200 - $350",269.85,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",30.67,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",120.7,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"1) $0 - $100",88.2,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",32.18,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",74.52,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
7,"5) $500 - $750",517.61,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
12,"1) $0 - $100",78.43,0,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
8,"1) $0 - $100",96.89,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
4,"5) $500 - $750",511.17,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",63.55,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
4,"1) $0 - $100",33.25,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
4,"1) $0 - $100",54.63,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",41.28,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
1,"3) $200 - $350",298.4,1,0,"Urban",0,"Phone","Womens E-Mail",1,0,0
1,"6) $750 - $1,000",763.07,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0
1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",59.06,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
2,"4) $350 - $500",424.25,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
9,"2) $100 - $200",182.77,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
6,"1) $0 - $100",88.46,0,1,"Urban",1,"Web","Womens E-Mail",1,0,0
10,"3) $200 - $350",246.38,1,0,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
2,"6) $750 - $1,000",756.84,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
2,"3) $200 - $350",211.06,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"4) $350 - $500",483.29,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
3,"4) $350 - $500",393.73,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
1,"1) $0 - $100",86.1,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
3,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
7,"2) $100 - $200",112.98,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
4,"3) $200 - $350",286.99,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",82.52,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
9,"3) $200 - $350",210.7,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
1,"4) $350 - $500",377.53,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",48.8,1,0,"Rural",1,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"4) $350 - $500",463.55,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0
1,"2) $100 - $200",155.73,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
11,"1) $0 - $100",83.48,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",179.1,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
11,"2) $100 - $200",138.83,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",84.34,0,1,"Surburban",0,"Phone","Womens E-Mail",1,0,0
12,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
7,"3) $200 - $350",215.52,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",114,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
5,"4) $350 - $500",455.48,1,1,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
3,"2) $100 - $200",136.53,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",260.13,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
3,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0
9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
6,"2) $100 - $200",198.25,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",173.07,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"2) $100 - $200",170.75,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",39.11,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",90.5,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"4) $350 - $500",453.09,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",71.06,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
9,"3) $200 - $350",211.34,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"5) $500 - $750",608.55,1,1,"Rural",1,"Web","Womens E-Mail",1,0,0
10,"1) $0 - $100",33.53,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"4) $350 - $500",357.15,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",118.55,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",98.6,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
3,"3) $200 - $350",319.29,0,1,"Surburban",1,"Phone","Womens E-Mail",1,0,0
6,"3) $200 - $350",311.4,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",177.55,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
11,"1) $0 - $100",46.19,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"3) $200 - $350",255.5,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0
1,"2) $100 - $200",162.34,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"3) $200 - $350",262.43,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"1) $0 - $100",43.28,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
1,"4) $350 - $500",374.34,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",48.87,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"5) $500 - $750",739.08,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",32.29,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
12,"3) $200 - $350",298.88,0,1,"Rural",1,"Phone","Womens E-Mail",0,0,0
1,"7) $1,000 +",1476.86,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
7,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
7,"2) $100 - $200",128.57,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",56.24,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0
1,"3) $200 - $350",206.06,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",85.59,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",38.49,0,1,"Rural",1,"Phone","Womens E-Mail",0,0,0
7,"2) $100 - $200",108.98,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",115.06,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0
5,"3) $200 - $350",337.14,1,0,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
7,"1) $0 - $100",58.55,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",93.84,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
2,"4) $350 - $500",417.17,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
10,"2) $100 - $200",164.24,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
2,"5) $500 - $750",632.85,0,1,"Rural",1,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",189.89,1,0,"Surburban",0,"Web","Womens E-Mail",1,0,0
2,"2) $100 - $200",120.42,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
2,"3) $200 - $350",211.25,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0
11,"1) $0 - $100",92,0,1,"Rural",1,"Web","Womens E-Mail",0,0,0
8,"2) $100 - $200",117.34,0,1,"Rural",1,"Web","Womens E-Mail",0,0,0
11,"5) $500 - $750",593.53,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
5,"2) $100 - $200",125.53,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
8,"5) $500 - $750",538.7,1,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",59.71,1,0,"Rural",0,"Phone","Womens E-Mail",1,0,0
4,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
2,"5) $500 - $750",502.92,1,1,"Surburban",1,"Multichannel","Womens E-Mail",1,0,0
11,"1) $0 - $100",52.11,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",78.63,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",99.71,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"4) $350 - $500",446.14,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"2) $100 - $200",168.67,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
6,"3) $200 - $350",233.34,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
1,"6) $750 - $1,000",754.44,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0
8,"4) $350 - $500",453.27,1,1,"Urban",0,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",174.76,1,0,"Rural",0,"Web","Womens E-Mail",0,0,0
4,"2) $100 - $200",192.51,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
2,"1) $0 - $100",59.47,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",33.88,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"3) $200 - $350",242.56,1,1,"Urban",0,"Web","Womens E-Mail",0,0,0
10,"6) $750 - $1,000",807.43,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
9,"4) $350 - $500",390.77,0,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
5,"2) $100 - $200",147.34,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
11,"1) $0 - $100",39.05,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",113.05,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"2) $100 - $200",180.33,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
9,"5) $500 - $750",723.21,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
2,"4) $350 - $500",471.51,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
2,"4) $350 - $500",372.87,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",212.45,1,0,"Urban",0,"Web","Womens E-Mail",1,0,0
11,"2) $100 - $200",160.47,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",94.62,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
2,"1) $0 - $100",54.17,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",194.86,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0
3,"2) $100 - $200",194.41,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
7,"4) $350 - $500",365.56,1,1,"Surburban",1,"Phone","Womens E-Mail",1,0,0
3,"3) $200 - $350",212.72,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",114.4,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
2,"4) $350 - $500",374.55,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
9,"3) $200 - $350",271.42,1,1,"Urban",0,"Web","Womens E-Mail",0,0,0
5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"5) $500 - $750",627.98,1,0,"Surburban",1,"Multichannel","Womens E-Mail",1,0,0
3,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",38.13,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
9,"4) $350 - $500",358.06,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
10,"6) $750 - $1,000",782.01,1,1,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
3,"1) $0 - $100",35.36,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",170.85,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"2) $100 - $200",110.01,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0
10,"2) $100 - $200",162.79,0,1,"Urban",1,"Web","Womens E-Mail",1,0,0
12,"1) $0 - $100",97.41,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"3) $200 - $350",348.03,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
8,"3) $200 - $350",272.11,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
1,"4) $350 - $500",435.04,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",39.96,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"3) $200 - $350",265.71,1,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
11,"1) $0 - $100",84.54,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
6,"1) $0 - $100",93.09,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
9,"3) $200 - $350",328.76,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",63.53,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",56.35,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
3,"2) $100 - $200",104.74,0,1,"Rural",0,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",148.84,1,0,"Urban",0,"Phone","Womens E-Mail",1,0,0
4,"1) $0 - $100",34.56,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",98.16,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
1,"2) $100 - $200",199.95,0,1,"Urban",1,"Phone","Womens E-Mail",1,0,0
1,"3) $200 - $350",224.87,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0
9,"4) $350 - $500",379.71,1,0,"Rural",0,"Web","Womens E-Mail",0,0,0
4,"4) $350 - $500",451.34,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
5,"2) $100 - $200",101.37,0,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
7,"1) $0 - $100",31.53,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
12,"1) $0 - $100",55.73,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",148.56,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
9,"2) $100 - $200",120.7,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
5,"1) $0 - $100",80.29,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",244.13,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"2) $100 - $200",142.62,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
5,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
3,"4) $350 - $500",399.85,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",174.81,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
8,"3) $200 - $350",259.34,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",245.7,1,1,"Rural",0,"Phone","Mens E-Mail",1,0,0
12,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
9,"3) $200 - $350",219.84,1,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
5,"4) $350 - $500",364.33,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
4,"3) $200 - $350",219.66,1,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
7,"5) $500 - $750",659.52,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
9,"4) $350 - $500",356.39,1,0,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
6,"3) $200 - $350",337.11,1,1,"Surburban",0,"Web","Womens E-Mail",1,0,0
9,"3) $200 - $350",237.26,0,1,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
9,"2) $100 - $200",167.16,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0
6,"1) $0 - $100",41.15,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",113.73,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
6,"3) $200 - $350",244.08,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",160.83,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",88.53,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",38.2,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
8,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
9,"1) $0 - $100",44.08,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",55.36,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
10,"2) $100 - $200",107.69,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
5,"2) $100 - $200",142.38,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
6,"4) $350 - $500",469.99,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
1,"3) $200 - $350",227.23,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",40.34,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
10,"4) $350 - $500",457.83,1,0,"Rural",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",44.26,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",149.87,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",207.64,1,0,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
10,"3) $200 - $350",207.57,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0
9,"2) $100 - $200",110.18,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
12,"3) $200 - $350",223.38,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
12,"2) $100 - $200",143.56,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"1) $0 - $100",98.04,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
6,"3) $200 - $350",311.91,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
3,"3) $200 - $350",316.24,1,0,"Rural",1,"Phone","Mens E-Mail",1,1,34.6
7,"4) $350 - $500",373,1,1,"Urban",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",66.6,1,0,"Rural",0,"Web","Womens E-Mail",0,0,0
7,"4) $350 - $500",392.69,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0
7,"3) $200 - $350",329.71,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
4,"3) $200 - $350",244.13,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",36.14,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
4,"7) $1,000 +",1172.96,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
8,"5) $500 - $750",621.2,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",279.83,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
2,"7) $1,000 +",1890.33,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
7,"2) $100 - $200",144.73,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
7,"3) $200 - $350",222.1,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
8,"2) $100 - $200",158.11,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",159.09,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",40.05,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0
1,"3) $200 - $350",281.98,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0
2,"7) $1,000 +",1471.31,1,0,"Surburban",1,"Phone","Womens E-Mail",1,0,0
12,"2) $100 - $200",166.2,0,1,"Urban",1,"Phone","Womens E-Mail",1,0,0
1,"1) $0 - $100",65.3,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
3,"1) $0 - $100",76.74,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
7,"2) $100 - $200",177.72,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",70.54,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",77.81,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",164.4,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
5,"1) $0 - $100",61.95,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
1,"4) $350 - $500",484.06,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"3) $200 - $350",272.85,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0
1,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
8,"2) $100 - $200",138.78,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",116.29,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",85.26,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
4,"1) $0 - $100",40.91,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"1) $0 - $100",97.45,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
5,"3) $200 - $350",321.98,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
10,"1) $0 - $100",86.76,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
12,"2) $100 - $200",187.04,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
5,"2) $100 - $200",195.64,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",191.8,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"6) $750 - $1,000",860.8,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
12,"5) $500 - $750",605.08,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
1,"5) $500 - $750",617.04,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0
3,"4) $350 - $500",352.17,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"4) $350 - $500",460.08,0,1,"Rural",0,"Phone","Womens E-Mail",0,0,0
7,"5) $500 - $750",679.2,1,1,"Rural",1,"Multichannel","Womens E-Mail",1,0,0
10,"2) $100 - $200",114.13,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
11,"2) $100 - $200",139.37,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
