recency,history,zip_code,channel,segment,visit
7,29.99,Rural,Phone,Mens E-Mail,0
1,808.69,Surburban,Web,Mens E-Mail,0
8,169.6,Urban,Phone,Mens E-Mail,0
11,134.27,Rural,Web,Womens E-Mail,0
1,480.47,Surburban,Multichannel,No E-Mail,0
5,51.12,Surburban,Web,Womens E-Mail,0
4,834.08,Urban,Multichannel,No E-Mail,0
1,42.42,Surburban,Web,Womens E-Mail,1
1,593.09,Surburban,Phone,No E-Mail,0
11,199.46,Surburban,Web,Womens E-Mail,0
1,29.99,Rural,Web,No E-Mail,0
3,148.85,Surburban,Phone,No E-Mail,0
1,102.09,Surburban,Phone,Mens E-Mail,0
7,67.9,Urban,Web,Womens E-Mail,1
7,340.36,Rural,Web,Womens E-Mail,0
10,29.99,Urban,Web,No E-Mail,0
4,29.99,Urban,Phone,Mens E-Mail,0
8,349.77,Urban,Web,Mens E-Mail,0
9,279.09,Surburban,Multichannel,Mens E-Mail,0
9,163.17,Urban,Web,Womens E-Mail,0
6,223.03,Urban,Phone,Womens E-Mail,0
2,42.17,Surburban,Web,No E-Mail,0
7,41.77,Surburban,Web,Womens E-Mail,0
10,171.39,Urban,Phone,Womens E-Mail,0
3,37.4,Surburban,Web,Womens E-Mail,0
9,136.09,Surburban,Phone,Mens E-Mail,1
2,322.93,Rural,Web,Womens E-Mail,0
10,304.63,Surburban,Phone,Mens E-Mail,1
12,240.02,Surburban,Web,Mens E-Mail,0
4,37.99,Surburban,Web,Womens E-Mail,0
1,493.56,Surburban,Web,Womens E-Mail,0
4,212.32,Urban,Phone,No E-Mail,0
1,286.76,Urban,Phone,No E-Mail,0
3,467.05,Rural,Web,No E-Mail,0
2,295.87,Surburban,Phone,Womens E-Mail,1
2,153.51,Rural,Phone,Mens E-Mail,0
7,139.41,Surburban,Phone,Womens E-Mail,0
11,29.99,Rural,Phone,Mens E-Mail,0
6,91.94,Rural,Web,No E-Mail,0
8,74.98,Surburban,Web,No E-Mail,0
8,506.74,Surburban,Multichannel,Womens E-Mail,0
1,867.37,Rural,Phone,Mens E-Mail,1
7,629.17,Rural,Phone,No E-Mail,0
1,39.42,Urban,Web,Womens E-Mail,0
2,189.04,Rural,Phone,Mens E-Mail,0
2,50.84,Surburban,Phone,Womens E-Mail,0
10,29.99,Surburban,Phone,Womens E-Mail,0
8,29.99,Rural,Phone,No E-Mail,1
9,29.99,Urban,Phone,Mens E-Mail,0
1,197.54,Surburban,Phone,Mens E-Mail,0
2,80.58,Urban,Web,Womens E-Mail,0
6,125.64,Surburban,Web,Mens E-Mail,0
4,60.41,Urban,Phone,Mens E-Mail,0
9,340.42,Surburban,Web,Mens E-Mail,0
2,176.04,Rural,Web,Womens E-Mail,0
9,261.29,Urban,Web,Womens E-Mail,0
10,344.98,Urban,Web,Womens E-Mail,0
9,155.08,Urban,Web,Mens E-Mail,0
11,884.26,Rural,Phone,No E-Mail,0
2,697.34,Urban,Multichannel,Womens E-Mail,0
10,578.21,Surburban,Multichannel,Mens E-Mail,0
1,477.43,Urban,Phone,Womens E-Mail,0
3,266.99,Urban,Web,Mens E-Mail,0
9,285.2,Rural,Phone,Womens E-Mail,0
4,170.78,Rural,Web,Womens E-Mail,0
2,339.43,Surburban,Phone,Womens E-Mail,0
9,712.82,Urban,Multichannel,No E-Mail,0
6,155,Urban,Web,No E-Mail,0
7,85.04,Rural,Web,No E-Mail,0
8,127.37,Surburban,Phone,Mens E-Mail,0
3,89.58,Surburban,Phone,No E-Mail,0
9,124.46,Surburban,Web,Mens E-Mail,0
11,224.04,Surburban,Phone,Womens E-Mail,0
4,29.99,Urban,Web,Mens E-Mail,0
5,244.46,Surburban,Web,Womens E-Mail,0
2,1533.26,Rural,Multichannel,No E-Mail,0
2,79.69,Rural,Web,No E-Mail,1
4,141.33,Rural,Phone,No E-Mail,1
10,384.29,Surburban,Web,Womens E-Mail,0
11,386.71,Urban,Web,Mens E-Mail,1
1,209.95,Urban,Multichannel,Womens E-Mail,0
10,34.32,Surburban,Web,No E-Mail,0
7,224.28,Urban,Web,No E-Mail,0
2,178.64,Surburban,Web,No E-Mail,0
7,29.99,Surburban,Phone,Womens E-Mail,1
7,64.51,Rural,Phone,Womens E-Mail,0
10,36.58,Surburban,Web,Womens E-Mail,0
7,102.82,Urban,Web,Womens E-Mail,0
12,46.83,Surburban,Web,No E-Mail,0
10,604.74,Surburban,Phone,Mens E-Mail,1
12,79.45,Rural,Phone,No E-Mail,0
2,115.99,Surburban,Phone,Mens E-Mail,0
7,29.99,Surburban,Web,Mens E-Mail,0
10,35.16,Surburban,Phone,Mens E-Mail,0
6,432.92,Urban,Web,Womens E-Mail,0
3,29.99,Surburban,Web,No E-Mail,0
1,454.18,Urban,Phone,Mens E-Mail,0
7,58.52,Surburban,Web,No E-Mail,1
8,125.37,Surburban,Web,Womens E-Mail,0
10,75.1,Surburban,Phone,Womens E-Mail,0
10,365.95,Urban,Web,Womens E-Mail,0
2,518.29,Urban,Phone,No E-Mail,0
9,281.73,Rural,Web,No E-Mail,0
1,261.6,Urban,Web,No E-Mail,0
7,202.11,Surburban,Multichannel,No E-Mail,1
6,375.51,Surburban,Phone,Mens E-Mail,0
10,29.99,Surburban,Web,Womens E-Mail,0
5,466.03,Rural,Web,Mens E-Mail,0
10,29.99,Urban,Web,Womens E-Mail,0
2,81.22,Urban,Phone,No E-Mail,0
2,1040.86,Urban,Web,Womens E-Mail,0
1,135.68,Surburban,Phone,No E-Mail,0
9,117.66,Surburban,Web,No E-Mail,0
4,303.61,Surburban,Phone,Mens E-Mail,1
6,32.44,Surburban,Web,Womens E-Mail,1
1,255.78,Surburban,Multichannel,No E-Mail,0
8,58.94,Surburban,Phone,Mens E-Mail,0
5,137.54,Surburban,Web,Mens E-Mail,0
4,29.99,Rural,Web,No E-Mail,0
4,52.52,Urban,Web,Womens E-Mail,0
11,29.99,Surburban,Web,No E-Mail,0
9,375.49,Urban,Multichannel,Mens E-Mail,0
1,288.53,Rural,Multichannel,Mens E-Mail,1
6,324.62,Surburban,Phone,Womens E-Mail,0
8,60.24,Surburban,Phone,Mens E-Mail,1
3,292.79,Surburban,Multichannel,No E-Mail,1
9,113.54,Urban,Web,No E-Mail,0
2,271.37,Urban,Multichannel,No E-Mail,0
1,571.57,Urban,Phone,Womens E-Mail,0
5,95.86,Rural,Web,Womens E-Mail,1
6,368.36,Surburban,Web,No E-Mail,0
1,852.86,Surburban,Web,Womens E-Mail,0
1,29.99,Surburban,Web,Womens E-Mail,0
3,64.62,Surburban,Phone,No E-Mail,1
9,80.23,Urban,Web,Womens E-Mail,1
1,67.45,Surburban,Web,No E-Mail,0
9,94.02,Surburban,Web,Mens E-Mail,1
8,346.85,Surburban,Multichannel,Mens E-Mail,0
1,547.25,Urban,Phone,Mens E-Mail,0
1,816.36,Surburban,Multichannel,Womens E-Mail,0
11,422.76,Urban,Phone,No E-Mail,0
1,72.17,Urban,Web,No E-Mail,1
5,64.56,Surburban,Web,No E-Mail,1
7,225.56,Urban,Phone,Mens E-Mail,0
10,29.99,Urban,Phone,No E-Mail,0
5,393.04,Surburban,Multichannel,No E-Mail,1
5,29.99,Surburban,Phone,No E-Mail,0
7,169.16,Rural,Web,Womens E-Mail,0
3,136.92,Surburban,Web,Womens E-Mail,1
6,337.76,Surburban,Web,Womens E-Mail,0
5,367.46,Urban,Web,Womens E-Mail,0
1,282.82,Surburban,Multichannel,Womens E-Mail,1
10,64.65,Urban,Web,Womens E-Mail,0
4,73.6,Urban,Web,No E-Mail,0
1,286.95,Surburban,Web,Mens E-Mail,0
6,237.82,Rural,Phone,Womens E-Mail,0
6,302.52,Urban,Multichannel,Womens E-Mail,0
6,65.68,Urban,Web,Mens E-Mail,0
9,303.89,Urban,Web,No E-Mail,0
3,71.6,Surburban,Web,No E-Mail,0
6,217.1,Surburban,Web,Mens E-Mail,1
6,35.69,Surburban,Phone,No E-Mail,0
2,29.99,Rural,Web,Womens E-Mail,0
1,241.06,Surburban,Phone,Womens E-Mail,0
1,1595.77,Urban,Web,Mens E-Mail,0
3,541.39,Urban,Web,Mens E-Mail,0
4,29.99,Surburban,Phone,No E-Mail,0
1,178.95,Urban,Phone,Womens E-Mail,0
10,138.48,Surburban,Phone,No E-Mail,0
11,172.02,Urban,Phone,Mens E-Mail,0
11,145.12,Surburban,Web,Mens E-Mail,0
5,43.48,Surburban,Web,Womens E-Mail,1
7,254.08,Surburban,Web,No E-Mail,0
7,94.76,Urban,Phone,Womens E-Mail,0
2,105.59,Urban,Phone,Womens E-Mail,0
9,657.42,Rural,Web,Mens E-Mail,0
3,176.77,Surburban,Web,Womens E-Mail,0
7,53.68,Surburban,Phone,No E-Mail,0
10,303.31,Urban,Phone,Mens E-Mail,0
2,291.23,Urban,Web,Mens E-Mail,0
1,985,Urban,Multichannel,No E-Mail,0
1,81.63,Surburban,Web,Womens E-Mail,0
9,91.04,Urban,Web,Mens E-Mail,0
10,142.01,Surburban,Web,Womens E-Mail,0
9,286.05,Surburban,Phone,Mens E-Mail,0
8,201.19,Surburban,Web,Womens E-Mail,0
4,165.88,Urban,Phone,No E-Mail,1
10,29.99,Surburban,Web,Womens E-Mail,1
8,103.72,Rural,Phone,No E-Mail,0
4,142.82,Rural,Phone,Mens E-Mail,1
8,301.32,Urban,Multichannel,Mens E-Mail,1
2,718.66,Surburban,Phone,Mens E-Mail,0
6,29.99,Urban,Web,No E-Mail,1
10,421.35,Surburban,Phone,Mens E-Mail,1
2,224.12,Surburban,Phone,Mens E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,1
12,435.15,Urban,Phone,Mens E-Mail,1
6,265.35,Surburban,Multichannel,Mens E-Mail,0
2,148.86,Urban,Web,Womens E-Mail,0
9,50.68,Rural,Phone,No E-Mail,0
9,152.69,Surburban,Web,Womens E-Mail,0
5,87.5,Urban,Web,Womens E-Mail,0
1,229.82,Rural,Web,No E-Mail,1
2,434.92,Urban,Web,Womens E-Mail,0
2,29.99,Surburban,Phone,Womens E-Mail,0
3,261.99,Rural,Phone,Mens E-Mail,0
3,231.69,Surburban,Phone,Mens E-Mail,1
12,141.08,Urban,Phone,Mens E-Mail,0
4,84.11,Rural,Web,Mens E-Mail,0
3,231.74,Rural,Phone,No E-Mail,0
6,265.39,Surburban,Web,No E-Mail,0
2,74.3,Surburban,Phone,Mens E-Mail,0
10,134.89,Urban,Web,Womens E-Mail,0
9,29.99,Surburban,Web,Mens E-Mail,0
9,316.27,Urban,Web,Womens E-Mail,1
2,29.99,Rural,Web,Womens E-Mail,0
7,83.09,Surburban,Web,No E-Mail,0
12,411.2,Urban,Web,Womens E-Mail,1
3,29.99,Urban,Web,Womens E-Mail,1
1,302.03,Urban,Multichannel,No E-Mail,0
1,1345,Surburban,Multichannel,Womens E-Mail,0
5,97.92,Surburban,Phone,No E-Mail,0
4,687.08,Surburban,Multichannel,Womens E-Mail,0
2,73.91,Urban,Phone,Womens E-Mail,0
3,168.56,Surburban,Phone,Womens E-Mail,0
2,522.26,Urban,Phone,Womens E-Mail,0
8,675.83,Surburban,Web,No E-Mail,0
7,129.44,Surburban,Phone,Womens E-Mail,0
5,29.99,Rural,Phone,Mens E-Mail,0
10,59.95,Urban,Phone,No E-Mail,0
10,101.05,Surburban,Web,Mens E-Mail,1
5,226.84,Urban,Web,No E-Mail,0
6,52.57,Urban,Phone,Womens E-Mail,0
10,537.03,Surburban,Phone,No E-Mail,0
4,532.12,Urban,Web,Mens E-Mail,0
3,29.99,Surburban,Phone,Mens E-Mail,0
4,318.15,Rural,Phone,Womens E-Mail,0
7,29.99,Urban,Web,Mens E-Mail,0
3,29.99,Rural,Phone,Mens E-Mail,1
5,355.62,Urban,Web,Womens E-Mail,0
4,29.99,Surburban,Phone,Womens E-Mail,0
1,142.92,Rural,Phone,No E-Mail,0
1,48.74,Rural,Phone,Mens E-Mail,0
1,368.97,Surburban,Phone,No E-Mail,0
2,166.9,Urban,Phone,Womens E-Mail,0
5,225.53,Rural,Web,No E-Mail,0
4,478.29,Urban,Web,Womens E-Mail,0
10,42.25,Rural,Web,Womens E-Mail,0
1,467.87,Urban,Web,No E-Mail,0
7,29.99,Rural,Web,Womens E-Mail,1
8,162.76,Urban,Phone,Womens E-Mail,0
4,345.61,Surburban,Phone,No E-Mail,0
6,446.66,Urban,Phone,Womens E-Mail,0
4,202.47,Urban,Web,Womens E-Mail,1
1,170.65,Surburban,Web,Womens E-Mail,1
1,29.99,Surburban,Web,No E-Mail,0
3,1098.1,Urban,Multichannel,Mens E-Mail,1
2,584.89,Urban,Multichannel,Womens E-Mail,0
2,324.93,Urban,Web,Womens E-Mail,0
1,70.43,Rural,Phone,Womens E-Mail,0
8,35.32,Urban,Phone,No E-Mail,0
9,29.99,Surburban,Web,No E-Mail,0
9,299.63,Surburban,Phone,No E-Mail,0
8,29.99,Surburban,Phone,Mens E-Mail,0
11,29.99,Urban,Web,Mens E-Mail,1
3,894.24,Urban,Multichannel,No E-Mail,0
12,29.99,Surburban,Web,Womens E-Mail,0
2,1659.68,Surburban,Multichannel,No E-Mail,1
11,29.99,Urban,Phone,No E-Mail,0
5,65.51,Surburban,Web,No E-Mail,1
8,244.53,Urban,Web,Womens E-Mail,0
2,733.32,Urban,Multichannel,Mens E-Mail,1
7,29.99,Urban,Web,No E-Mail,0
11,97.83,Urban,Phone,Womens E-Mail,0
6,84.84,Urban,Phone,Womens E-Mail,0
9,482.52,Urban,Phone,Mens E-Mail,1
10,70.12,Urban,Phone,No E-Mail,0
9,287.39,Urban,Web,No E-Mail,0
1,276.16,Urban,Web,Mens E-Mail,0
9,29.99,Urban,Phone,Womens E-Mail,0
6,448.7,Rural,Web,Womens E-Mail,1
1,60.51,Surburban,Phone,No E-Mail,0
1,193.26,Urban,Web,Mens E-Mail,0
11,93.23,Urban,Phone,Mens E-Mail,0
7,397.14,Urban,Web,No E-Mail,1
2,1473.21,Urban,Multichannel,Mens E-Mail,0
8,54.15,Rural,Web,Mens E-Mail,1
7,29.99,Surburban,Phone,No E-Mail,0
11,29.99,Surburban,Web,Womens E-Mail,1
3,29.99,Surburban,Phone,Womens E-Mail,0
2,68.44,Surburban,Phone,No E-Mail,0
7,29.99,Urban,Phone,Mens E-Mail,0
8,29.99,Surburban,Phone,Womens E-Mail,0
8,302.22,Surburban,Phone,Mens E-Mail,0
10,282.79,Rural,Phone,Womens E-Mail,0
1,29.99,Surburban,Phone,No E-Mail,0
8,51.17,Urban,Web,Womens E-Mail,0
6,162.3,Surburban,Web,Womens E-Mail,0
1,424.78,Surburban,Web,Womens E-Mail,0
9,396.8,Rural,Multichannel,Womens E-Mail,0
6,129.93,Urban,Phone,No E-Mail,0
10,195.93,Urban,Phone,Mens E-Mail,0
6,871.77,Surburban,Multichannel,Mens E-Mail,0
5,184.28,Surburban,Phone,Womens E-Mail,0
2,112.32,Surburban,Phone,No E-Mail,0
5,41.48,Urban,Web,Mens E-Mail,1
3,101.91,Surburban,Web,Womens E-Mail,0
2,31.5,Rural,Phone,Mens E-Mail,0
9,126.64,Surburban,Web,No E-Mail,0
1,108.4,Urban,Phone,No E-Mail,0
3,176.45,Urban,Phone,Mens E-Mail,0
2,150.87,Urban,Web,Womens E-Mail,0
5,88.58,Urban,Web,Mens E-Mail,0
10,190.45,Surburban,Phone,Mens E-Mail,0
4,1256.74,Urban,Web,Womens E-Mail,0
10,86.7,Rural,Web,Womens E-Mail,0
9,71.97,Urban,Web,Mens E-Mail,0
11,261.37,Urban,Phone,Womens E-Mail,1
2,323.68,Surburban,Web,Mens E-Mail,0
3,215.31,Urban,Web,Womens E-Mail,0
4,109.16,Surburban,Web,Mens E-Mail,0
4,224.78,Urban,Phone,Womens E-Mail,0
7,80.67,Urban,Web,No E-Mail,0
3,133.71,Rural,Phone,Womens E-Mail,0
3,474.73,Urban,Phone,Womens E-Mail,0
3,155.55,Surburban,Phone,Mens E-Mail,0
2,29.99,Surburban,Web,Mens E-Mail,0
9,248.44,Urban,Phone,Womens E-Mail,0
8,167.66,Surburban,Phone,Mens E-Mail,0
1,335.37,Urban,Multichannel,Mens E-Mail,0
7,111.95,Surburban,Web,Womens E-Mail,0
10,38.88,Rural,Web,Mens E-Mail,0
9,522.53,Surburban,Multichannel,Mens E-Mail,0
10,29.99,Urban,Phone,Womens E-Mail,0
10,52.27,Surburban,Web,Womens E-Mail,0
10,855.96,Rural,Phone,Mens E-Mail,1
1,110.05,Surburban,Web,No E-Mail,0
4,31.48,Surburban,Phone,No E-Mail,0
4,136.42,Surburban,Phone,Mens E-Mail,1
11,123.88,Surburban,Phone,Womens E-Mail,0
1,567.91,Urban,Web,No E-Mail,0
9,84.47,Urban,Phone,No E-Mail,0
6,29.99,Urban,Web,Mens E-Mail,0
2,257.44,Surburban,Phone,Womens E-Mail,0
9,108.05,Surburban,Web,Mens E-Mail,0
2,332.39,Surburban,Phone,No E-Mail,0
3,206.68,Urban,Phone,Womens E-Mail,0
10,261.46,Urban,Web,No E-Mail,0
2,213.54,Rural,Phone,No E-Mail,0
9,29.99,Surburban,Phone,No E-Mail,0
2,213.23,Surburban,Multichannel,Mens E-Mail,0
6,252.76,Surburban,Phone,No E-Mail,0
6,29.99,Rural,Web,Mens E-Mail,0
1,131.25,Urban,Phone,Womens E-Mail,1
10,108.63,Urban,Web,Mens E-Mail,0
11,29.99,Rural,Web,Womens E-Mail,0
9,65.33,Surburban,Web,No E-Mail,0
12,87.2,Surburban,Phone,No E-Mail,0
7,150.44,Urban,Phone,No E-Mail,0
10,52.62,Urban,Phone,Mens E-Mail,0
8,377.18,Urban,Phone,Mens E-Mail,0
10,95.87,Surburban,Web,Womens E-Mail,0
12,61.4,Urban,Web,Mens E-Mail,0
3,399.04,Surburban,Multichannel,Womens E-Mail,0
9,61.62,Surburban,Phone,No E-Mail,0
10,56.98,Surburban,Web,No E-Mail,0
10,30.64,Surburban,Phone,Mens E-Mail,0
10,186.44,Rural,Web,Mens E-Mail,1
1,458.32,Rural,Multichannel,Womens E-Mail,0
1,625.65,Urban,Web,No E-Mail,0
3,324.8,Urban,Phone,No E-Mail,1
10,250.04,Urban,Multichannel,No E-Mail,0
9,116.32,Rural,Phone,No E-Mail,0
4,51.63,Urban,Phone,Womens E-Mail,0
1,234.66,Rural,Phone,Mens E-Mail,0
7,119.13,Rural,Phone,Mens E-Mail,0
2,81.89,Surburban,Web,Womens E-Mail,0
7,116.81,Surburban,Web,Mens E-Mail,0
2,257.33,Surburban,Web,No E-Mail,1
11,53.95,Surburban,Web,Mens E-Mail,0
6,61.27,Urban,Web,Womens E-Mail,0
9,140.9,Surburban,Phone,No E-Mail,0
7,130.61,Surburban,Web,No E-Mail,0
10,115.61,Surburban,Phone,No E-Mail,0
9,304.01,Urban,Phone,No E-Mail,0
1,248.47,Urban,Multichannel,Womens E-Mail,0
8,29.99,Urban,Web,Mens E-Mail,1
12,59.18,Rural,Web,No E-Mail,0
4,238.55,Urban,Web,No E-Mail,0
10,29.99,Surburban,Phone,Womens E-Mail,0
3,113.02,Urban,Web,Mens E-Mail,0
3,108.11,Surburban,Web,Mens E-Mail,0
7,200.04,Surburban,Web,Mens E-Mail,0
4,330.82,Urban,Web,No E-Mail,0
8,396.63,Urban,Web,Womens E-Mail,0
2,916.47,Surburban,Web,Mens E-Mail,1
3,177.68,Surburban,Phone,Womens E-Mail,0
1,767,Urban,Phone,No E-Mail,0
4,81.74,Surburban,Phone,No E-Mail,0
2,90,Surburban,Phone,Mens E-Mail,0
4,75.72,Surburban,Web,No E-Mail,0
5,29.99,Surburban,Phone,No E-Mail,1
1,163.69,Rural,Web,No E-Mail,0
1,88.09,Urban,Web,Mens E-Mail,0
6,553.04,Surburban,Multichannel,Mens E-Mail,0
2,29.99,Urban,Phone,Mens E-Mail,0
9,29.99,Rural,Web,No E-Mail,0
5,478.31,Urban,Multichannel,No E-Mail,1
2,474.59,Surburban,Phone,Mens E-Mail,1
2,275.73,Surburban,Phone,Mens E-Mail,0
6,29.99,Surburban,Phone,No E-Mail,0
11,407.71,Urban,Phone,Womens E-Mail,0
6,76.33,Surburban,Phone,Womens E-Mail,0
8,87.62,Urban,Phone,Mens E-Mail,0
12,35.29,Surburban,Phone,No E-Mail,0
11,491.78,Urban,Phone,Womens E-Mail,0
12,93.35,Urban,Phone,Mens E-Mail,0
8,173.21,Urban,Web,Womens E-Mail,1
12,237.03,Surburban,Web,Womens E-Mail,0
5,661.02,Surburban,Web,No E-Mail,0
4,107.5,Surburban,Web,Womens E-Mail,0
10,420.67,Surburban,Web,Womens E-Mail,1
2,233.89,Surburban,Web,Mens E-Mail,0
1,126.91,Rural,Web,Womens E-Mail,1
5,122.63,Urban,Web,No E-Mail,0
1,457.76,Surburban,Multichannel,No E-Mail,0
6,370.66,Surburban,Web,No E-Mail,0
1,309.2,Surburban,Phone,Mens E-Mail,1
1,77.5,Surburban,Phone,No E-Mail,0
3,147.58,Rural,Phone,No E-Mail,0
7,29.99,Surburban,Phone,Womens E-Mail,0
10,93.41,Urban,Web,Womens E-Mail,0
1,186.38,Urban,Web,No E-Mail,1
10,241.52,Urban,Web,No E-Mail,1
5,87.48,Urban,Web,No E-Mail,0
3,412.11,Rural,Phone,Mens E-Mail,1
9,42.23,Urban,Phone,No E-Mail,0
9,292.65,Surburban,Web,No E-Mail,0
2,29.99,Surburban,Web,No E-Mail,1
1,308.14,Surburban,Phone,Mens E-Mail,0
3,29.99,Surburban,Phone,Womens E-Mail,0
8,305.92,Urban,Web,Mens E-Mail,0
2,262.59,Urban,Phone,No E-Mail,0
4,229.8,Surburban,Web,Womens E-Mail,0
9,88.18,Surburban,Web,Mens E-Mail,0
5,77.53,Urban,Phone,Mens E-Mail,1
3,35.92,Urban,Phone,No E-Mail,0
4,130.16,Surburban,Web,Mens E-Mail,0
9,121.03,Surburban,Web,No E-Mail,0
11,197.64,Surburban,Phone,Womens E-Mail,0
3,210.1,Surburban,Web,Mens E-Mail,1
10,202.9,Surburban,Web,No E-Mail,0
9,343.59,Surburban,Phone,Mens E-Mail,1
8,70.78,Urban,Phone,Womens E-Mail,0
2,83.26,Surburban,Web,No E-Mail,0
1,519.43,Surburban,Web,Mens E-Mail,0
4,277.35,Urban,Web,Mens E-Mail,0
5,690.11,Urban,Multichannel,No E-Mail,1
10,232.12,Urban,Phone,Womens E-Mail,0
1,213.02,Surburban,Web,Mens E-Mail,0
5,29.99,Rural,Web,Womens E-Mail,0
2,46.3,Surburban,Phone,No E-Mail,0
12,125.92,Urban,Web,Womens E-Mail,0
7,277.04,Surburban,Web,Mens E-Mail,0
4,113.86,Surburban,Phone,No E-Mail,0
10,29.99,Rural,Web,Mens E-Mail,0
8,218.31,Urban,Phone,Mens E-Mail,0
12,320.73,Urban,Phone,Womens E-Mail,0
5,559.08,Surburban,Multichannel,Mens E-Mail,0
7,52.54,Rural,Phone,Mens E-Mail,0
12,737.92,Rural,Phone,Womens E-Mail,1
5,318.35,Rural,Multichannel,Mens E-Mail,0
3,250.44,Urban,Phone,Mens E-Mail,0
11,52.42,Rural,Web,Womens E-Mail,0
1,29.99,Urban,Web,Mens E-Mail,0
1,1213.36,Urban,Multichannel,No E-Mail,0
2,1222.08,Surburban,Phone,Mens E-Mail,0
12,120.37,Urban,Phone,Mens E-Mail,1
3,416.1,Surburban,Web,Womens E-Mail,0
11,41.51,Rural,Web,Mens E-Mail,0
10,29.99,Urban,Web,Womens E-Mail,0
9,90.37,Rural,Phone,Womens E-Mail,0
1,599.29,Surburban,Phone,No E-Mail,0
1,132.96,Surburban,Web,No E-Mail,0
10,770.9,Surburban,Multichannel,Mens E-Mail,0
8,236.16,Surburban,Phone,Womens E-Mail,0
5,582.91,Urban,Multichannel,Womens E-Mail,0
4,102.19,Surburban,Phone,Womens E-Mail,0
7,260.76,Rural,Phone,Womens E-Mail,0
9,109.98,Surburban,Web,Womens E-Mail,0
3,139.89,Surburban,Web,Womens E-Mail,0
1,512.46,Surburban,Phone,No E-Mail,1
3,54.65,Rural,Web,Mens E-Mail,1
9,29.99,Surburban,Web,Mens E-Mail,0
7,514.75,Urban,Multichannel,Mens E-Mail,0
12,315.23,Rural,Web,Mens E-Mail,0
4,128.94,Urban,Phone,No E-Mail,0
1,111.98,Surburban,Web,Womens E-Mail,0
2,191.33,Urban,Phone,No E-Mail,1
10,553.15,Surburban,Multichannel,Womens E-Mail,0
4,29.99,Surburban,Phone,Womens E-Mail,0
9,373.16,Urban,Phone,No E-Mail,0
2,287.42,Urban,Phone,Womens E-Mail,0
5,80.51,Rural,Phone,No E-Mail,0
1,491.67,Urban,Phone,Womens E-Mail,0
7,279.82,Surburban,Multichannel,Womens E-Mail,0
3,154.99,Surburban,Web,No E-Mail,0
3,166.69,Urban,Phone,Womens E-Mail,0
9,179.08,Surburban,Web,Womens E-Mail,0
2,29.99,Rural,Web,Womens E-Mail,1
9,92.2,Surburban,Phone,Mens E-Mail,0
3,457.68,Surburban,Phone,Mens E-Mail,0
9,29.99,Surburban,Web,Mens E-Mail,0
10,29.99,Urban,Web,No E-Mail,0
9,48.65,Surburban,Web,No E-Mail,0
5,57.85,Rural,Phone,Womens E-Mail,0
11,29.99,Urban,Phone,No E-Mail,0
3,365.47,Surburban,Multichannel,No E-Mail,0
7,92.32,Rural,Web,Mens E-Mail,0
1,635.92,Surburban,Multichannel,Mens E-Mail,1
10,64.63,Rural,Phone,Womens E-Mail,0
8,495.49,Surburban,Phone,Mens E-Mail,0
1,264.91,Surburban,Phone,Mens E-Mail,0
10,29.99,Surburban,Phone,Mens E-Mail,0
10,264.47,Urban,Phone,No E-Mail,0
7,430.46,Urban,Web,Mens E-Mail,1
9,61.88,Surburban,Phone,No E-Mail,0
3,624.55,Surburban,Multichannel,Womens E-Mail,1
1,163.48,Rural,Phone,Womens E-Mail,0
2,536.69,Surburban,Multichannel,Mens E-Mail,0
8,214.14,Surburban,Phone,No E-Mail,1
1,97.97,Urban,Web,No E-Mail,0
5,67.64,Urban,Phone,Mens E-Mail,0
2,83.29,Surburban,Phone,Mens E-Mail,0
8,173.26,Urban,Phone,Womens E-Mail,0
2,253.78,Surburban,Phone,Womens E-Mail,0
10,327.79,Surburban,Phone,Womens E-Mail,0
1,179.44,Surburban,Phone,No E-Mail,0
2,29.99,Urban,Phone,No E-Mail,0
7,224.1,Urban,Phone,Mens E-Mail,0
8,29.99,Surburban,Web,Womens E-Mail,0
2,52.63,Surburban,Web,No E-Mail,1
4,75,Surburban,Web,Mens E-Mail,0
3,74.72,Surburban,Phone,Womens E-Mail,0
9,153.92,Surburban,Web,Womens E-Mail,0
11,49.78,Surburban,Phone,Mens E-Mail,0
7,29.99,Surburban,Web,Mens E-Mail,0
1,80.17,Urban,Phone,Womens E-Mail,0
8,36.06,Surburban,Web,Womens E-Mail,0
10,241.32,Urban,Web,No E-Mail,0
2,53.83,Surburban,Phone,Womens E-Mail,0
1,144.83,Surburban,Web,No E-Mail,0
1,245.69,Urban,Web,No E-Mail,0
5,74.74,Urban,Phone,No E-Mail,1
1,555.43,Urban,Phone,Mens E-Mail,0
9,163.23,Urban,Web,Mens E-Mail,0
8,508.61,Urban,Multichannel,Womens E-Mail,0
3,240.29,Surburban,Multichannel,Mens E-Mail,0
2,48.86,Urban,Phone,Womens E-Mail,0
2,264.08,Rural,Multichannel,Mens E-Mail,1
6,29.99,Surburban,Phone,Womens E-Mail,0
2,128.47,Surburban,Phone,Mens E-Mail,0
1,134.14,Surburban,Phone,Womens E-Mail,1
2,143.45,Urban,Phone,Mens E-Mail,0
1,43.86,Surburban,Web,Mens E-Mail,0
2,388.03,Rural,Web,Mens E-Mail,1
1,1574.02,Rural,Phone,Womens E-Mail,0
1,38.27,Surburban,Phone,Womens E-Mail,0
