"cust_id","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","treatment","visit","conversion","spend"
2367,2,"4) $350 - $500",473.34,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
2371,7,"2) $100 - $200",114.08,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2373,7,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2374,11,"1) $0 - $100",84.71,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2375,2,"3) $200 - $350",221.01,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2377,10,"2) $100 - $200",134.01,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2378,1,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
2379,9,"3) $200 - $350",304.18,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2380,8,"1) $0 - $100",58.24,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2383,5,"1) $0 - $100",53.81,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2384,11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2385,7,"1) $0 - $100",52.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
2388,2,"7) $1,000 +",1399.09,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2389,3,"2) $100 - $200",150.93,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2390,2,"6) $750 - $1,000",930.75,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0
2391,2,"5) $500 - $750",533.13,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
2394,8,"2) $100 - $200",118.86,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2395,12,"1) $0 - $100",50.3,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
2397,1,"4) $350 - $500",448.36,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
2398,9,"1) $0 - $100",49.75,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2399,3,"2) $100 - $200",167.02,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2400,1,"5) $500 - $750",527.5,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
2401,1,"5) $500 - $750",547.24,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
2402,11,"1) $0 - $100",78.74,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
2404,5,"5) $500 - $750",748.59,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2405,1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2407,8,"2) $100 - $200",132.45,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
2408,1,"2) $100 - $200",144.85,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2409,11,"1) $0 - $100",37.37,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2410,12,"1) $0 - $100",50.75,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
2411,6,"3) $200 - $350",312.47,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
2412,12,"6) $750 - $1,000",945.35,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
2413,6,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2415,10,"2) $100 - $200",188.23,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2416,5,"2) $100 - $200",158.07,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2417,11,"1) $0 - $100",57.27,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2420,5,"2) $100 - $200",106.65,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2421,6,"5) $500 - $750",629.32,0,1,"Rural",1,"Multichannel","Mens E-Mail",1,0,0,0
2423,10,"1) $0 - $100",66.75,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
2425,9,"1) $0 - $100",41.69,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
2427,6,"2) $100 - $200",123.9,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2428,2,"2) $100 - $200",176.21,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
2430,9,"2) $100 - $200",137.17,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2431,8,"1) $0 - $100",40.4,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
2432,1,"3) $200 - $350",250.91,1,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
2433,11,"3) $200 - $350",273.32,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2434,10,"2) $100 - $200",179.26,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2435,9,"5) $500 - $750",620.28,1,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2437,3,"2) $100 - $200",109.08,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2438,10,"3) $200 - $350",301.24,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2439,11,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2440,4,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
2441,10,"2) $100 - $200",173.64,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
2442,2,"4) $350 - $500",472.9,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2443,5,"1) $0 - $100",60.87,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2444,9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2446,5,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2447,2,"5) $500 - $750",595.35,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
2450,3,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2451,10,"3) $200 - $350",228.65,1,0,"Rural",0,"Multichannel","Mens E-Mail",1,1,0,0
2452,7,"2) $100 - $200",146.3,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
2453,12,"2) $100 - $200",164.42,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2454,11,"6) $750 - $1,000",838.13,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
2455,11,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2456,5,"5) $500 - $750",652.74,1,1,"Rural",1,"Web","No E-Mail",0,0,0,0
2457,7,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2458,8,"1) $0 - $100",76.51,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2459,2,"2) $100 - $200",192.85,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2460,8,"1) $0 - $100",32.56,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2461,9,"1) $0 - $100",73.64,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2462,11,"2) $100 - $200",122.39,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2464,10,"4) $350 - $500",471.69,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2465,9,"1) $0 - $100",70.11,0,1,"Rural",0,"Phone","No E-Mail",0,1,0,0
2466,10,"1) $0 - $100",68.43,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2467,4,"1) $0 - $100",95.75,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2468,1,"3) $200 - $350",202.62,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,0
2469,1,"2) $100 - $200",144.68,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
2470,7,"3) $200 - $350",235.73,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2471,3,"3) $200 - $350",332.49,1,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
2472,11,"2) $100 - $200",140.07,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2474,1,"4) $350 - $500",401.41,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
2477,5,"5) $500 - $750",558.62,1,1,"Urban",1,"Phone","Mens E-Mail",1,1,0,0
2478,9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
2479,7,"4) $350 - $500",457.33,1,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
2480,10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2482,10,"3) $200 - $350",219.94,1,0,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
2484,9,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2485,7,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
2486,1,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",1,1,0,0
2487,1,"2) $100 - $200",197.43,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
2489,5,"1) $0 - $100",79.79,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2491,10,"2) $100 - $200",128.78,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2492,6,"7) $1,000 +",1096.22,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0
2494,2,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
2495,2,"4) $350 - $500",448.54,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2497,10,"2) $100 - $200",133.94,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
2498,8,"1) $0 - $100",57.74,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2499,9,"3) $200 - $350",236.93,1,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2500,8,"1) $0 - $100",53,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2502,9,"5) $500 - $750",666.57,1,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2503,7,"2) $100 - $200",170.43,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2504,3,"2) $100 - $200",126.97,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2506,3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
2508,4,"1) $0 - $100",82.94,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2509,4,"3) $200 - $350",328.94,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
2510,9,"3) $200 - $350",298.54,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
2511,11,"1) $0 - $100",42.96,0,1,"Surburban",0,"Web","No E-Mail",0,1,0,0
2512,3,"2) $100 - $200",101.69,1,0,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
2513,4,"3) $200 - $350",244.91,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2515,8,"1) $0 - $100",42.88,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2516,6,"1) $0 - $100",94.68,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2518,10,"6) $750 - $1,000",877.1,1,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
2519,5,"1) $0 - $100",69.91,0,1,"Surburban",1,"Phone","No E-Mail",0,1,1,96.88
2521,2,"3) $200 - $350",282.15,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2522,5,"4) $350 - $500",443.71,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2523,3,"2) $100 - $200",102.29,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2524,7,"3) $200 - $350",241.37,0,1,"Rural",0,"Web","No E-Mail",0,1,0,0
2525,5,"5) $500 - $750",593.96,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
2527,8,"3) $200 - $350",341.63,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
2528,9,"2) $100 - $200",135.88,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
2529,6,"3) $200 - $350",347.91,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
2530,2,"2) $100 - $200",120.92,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
2531,1,"3) $200 - $350",309.22,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2532,2,"2) $100 - $200",155.14,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2534,10,"3) $200 - $350",341.82,0,1,"Surburban",0,"Phone","No E-Mail",0,1,0,0
2535,7,"1) $0 - $100",86.8,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2537,1,"3) $200 - $350",260.08,0,1,"Urban",0,"Web","No E-Mail",0,1,0,0
2539,9,"2) $100 - $200",123.66,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2540,7,"2) $100 - $200",136.47,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2542,2,"1) $0 - $100",61.07,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2544,1,"3) $200 - $350",237.92,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2545,5,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
2547,2,"7) $1,000 +",1036.41,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2548,9,"4) $350 - $500",384.43,0,1,"Urban",0,"Web","Mens E-Mail",1,1,0,0
2549,11,"3) $200 - $350",254.36,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2550,8,"2) $100 - $200",183.75,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,0
2552,10,"2) $100 - $200",101.07,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2554,11,"3) $200 - $350",206.74,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
2556,7,"4) $350 - $500",485.44,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
2557,10,"2) $100 - $200",142.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2559,6,"2) $100 - $200",195.31,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2560,3,"2) $100 - $200",188.22,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2561,10,"2) $100 - $200",105.75,1,0,"Rural",0,"Web","No E-Mail",0,1,0,0
2562,10,"3) $200 - $350",245.59,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2563,2,"3) $200 - $350",303.53,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2564,8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2565,9,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
2568,3,"4) $350 - $500",357.58,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2569,1,"1) $0 - $100",94.24,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2570,6,"4) $350 - $500",434.79,1,0,"Urban",0,"Multichannel","No E-Mail",0,1,0,0
2571,12,"1) $0 - $100",43.22,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2572,10,"1) $0 - $100",47.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2573,10,"1) $0 - $100",67.2,0,1,"Surburban",0,"Phone","No E-Mail",0,1,0,0
2574,3,"3) $200 - $350",222.7,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
2576,4,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2578,3,"2) $100 - $200",150.19,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2580,3,"4) $350 - $500",354.72,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
2581,10,"2) $100 - $200",147.95,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
2582,5,"3) $200 - $350",321.26,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2583,12,"1) $0 - $100",92.12,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
2584,2,"1) $0 - $100",30.06,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2585,1,"3) $200 - $350",349.94,1,0,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
2586,9,"1) $0 - $100",72.79,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2589,12,"2) $100 - $200",113.19,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2590,10,"3) $200 - $350",227.33,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
2591,5,"3) $200 - $350",206.15,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2592,5,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
2593,2,"1) $0 - $100",52.91,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2594,2,"3) $200 - $350",252.91,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2597,4,"3) $200 - $350",203.73,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2598,1,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2599,9,"5) $500 - $750",530.75,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2600,7,"1) $0 - $100",70.74,1,0,"Surburban",0,"Web","No E-Mail",0,1,0,0
2601,8,"5) $500 - $750",690.19,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2602,4,"4) $350 - $500",467.86,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
2603,2,"1) $0 - $100",76.68,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2604,12,"4) $350 - $500",380.03,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2605,2,"7) $1,000 +",1465.19,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
2606,1,"2) $100 - $200",195.36,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2607,10,"4) $350 - $500",464.36,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2609,3,"1) $0 - $100",56.27,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2610,9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2613,8,"3) $200 - $350",203.87,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
2614,10,"3) $200 - $350",258.33,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2615,3,"3) $200 - $350",219.51,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
2616,1,"3) $200 - $350",266.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
2617,8,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",1,1,0,0
2618,7,"2) $100 - $200",118.08,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2619,7,"2) $100 - $200",153.16,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2620,6,"1) $0 - $100",49.94,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
2621,9,"3) $200 - $350",325.12,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2622,12,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2623,7,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
2624,2,"1) $0 - $100",63.83,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2625,3,"1) $0 - $100",94.52,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2626,2,"1) $0 - $100",59.95,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2627,4,"2) $100 - $200",176.15,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2628,7,"1) $0 - $100",88.05,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2629,7,"1) $0 - $100",90.19,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2630,2,"1) $0 - $100",53.45,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2631,9,"4) $350 - $500",459.02,0,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
2633,3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2634,7,"3) $200 - $350",219.49,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
2635,2,"3) $200 - $350",292.48,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
2636,2,"6) $750 - $1,000",812.31,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2637,5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2638,3,"3) $200 - $350",349.47,1,1,"Urban",1,"Phone","No E-Mail",0,1,0,0
2641,3,"3) $200 - $350",259.12,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
2642,5,"4) $350 - $500",485.28,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2643,6,"2) $100 - $200",178.93,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2644,2,"5) $500 - $750",515.52,0,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
2645,5,"1) $0 - $100",62.7,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2646,12,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2647,10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2648,1,"1) $0 - $100",88.69,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2649,3,"5) $500 - $750",533.42,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2650,8,"3) $200 - $350",268.17,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2651,10,"3) $200 - $350",228.24,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
2652,9,"1) $0 - $100",44.4,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2654,3,"4) $350 - $500",455.67,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2655,10,"4) $350 - $500",434.82,0,1,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
2656,5,"2) $100 - $200",103.36,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
2657,2,"1) $0 - $100",37.62,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
2658,9,"3) $200 - $350",326.74,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
2659,9,"4) $350 - $500",471.83,1,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
2660,8,"3) $200 - $350",343.03,1,0,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
2661,8,"5) $500 - $750",543.7,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2662,6,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2663,2,"4) $350 - $500",350.87,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2664,3,"4) $350 - $500",421.15,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
2665,3,"3) $200 - $350",286.7,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
2667,10,"2) $100 - $200",164.05,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2669,5,"4) $350 - $500",353.65,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
2670,10,"3) $200 - $350",334.84,1,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
2671,1,"3) $200 - $350",300.6,1,0,"Urban",0,"Web","Mens E-Mail",1,1,0,0
2673,8,"3) $200 - $350",286.21,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
2676,10,"2) $100 - $200",175.57,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
2677,2,"7) $1,000 +",1039.77,1,1,"Rural",1,"Phone","No E-Mail",0,1,1,112.69
2678,10,"4) $350 - $500",407.85,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2679,10,"7) $1,000 +",1032.3,1,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
2680,6,"1) $0 - $100",77.11,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2681,10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
2682,3,"1) $0 - $100",36.68,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
2683,7,"3) $200 - $350",225.75,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2684,10,"2) $100 - $200",197.85,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2685,3,"5) $500 - $750",654.87,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2686,1,"2) $100 - $200",127.88,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
2687,1,"2) $100 - $200",155.55,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
2688,1,"4) $350 - $500",485.65,0,1,"Urban",0,"Web","No E-Mail",0,1,0,0
2689,10,"5) $500 - $750",529.26,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
2690,3,"3) $200 - $350",220.14,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2693,10,"1) $0 - $100",41.67,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
2694,5,"3) $200 - $350",219.21,1,0,"Rural",0,"Web","No E-Mail",0,1,0,0
2695,2,"4) $350 - $500",467.11,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
2696,8,"4) $350 - $500",472.16,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,1,0,0
2697,6,"1) $0 - $100",38.22,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
2698,1,"1) $0 - $100",93.25,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
2699,5,"4) $350 - $500",481.46,1,1,"Rural",0,"Multichannel","No E-Mail",0,0,0,0
2700,10,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
2701,3,"5) $500 - $750",665.58,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
2706,7,"4) $350 - $500",453.52,1,1,"Surburban",0,"Phone","Mens E-Mail",1,1,1,112.94
2709,4,"2) $100 - $200",130.57,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
2710,9,"3) $200 - $350",268.17,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
2711,2,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
2712,2,"2) $100 - $200",149.82,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
2713,3,"2) $100 - $200",191.36,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
2714,5,"6) $750 - $1,000",889.94,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
2715,7,"3) $200 - $350",319.03,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
2719,11,"2) $100 - $200",132.09,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
2720,11,"4) $350 - $500",481.68,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
2721,8,"2) $100 - $200",119.19,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
